Cust_ID,Name,DOB,Salary,Balance,Loan,Attendant
384,David Sanders,7/24/1950,76805.03,3792.41,27641.12,Ivy
385,Ashley Banks,10/1/2005,95056.32,2477.52,14474.57,Ivy
386,Amy Schwartz,2/5/1978,68973.4,1840.31,26629.03,Marvel
387,Jacqueline Cabrera,6/24/1988,70012.89,2551.62,25941.23,Currie
388,Joseph Pena,2/22/1977,49598.54,820.43,16492.72,Currie
389,Mrs. Heather Mullen MD,1/8/1967,83864.51,4094.09,41679.82,Currie
390,Jessica Gonzalez,5/4/1998,43093.06,1594.86,27736.42,Marvel
391,Renee Simpson,1/20/1970,52657.55,3764.35,17281.22,Ivy
392,Joshua Foster,4/16/1984,59780.55,807.57,47419.59,Currie
393,Patricia Krueger,7/7/1993,65532.73,4797.94,42410.51,John
394,Sean Little,10/6/1978,46968.68,1368.57,49146.8,Ivy
395,Jerry Duran,3/8/1976,38038.58,4472.34,34919.46,Ivy
396,Lisa Garrett,1/12/1980,72743.4,4142.63,19532.92,John
397,Michele Anderson,2/26/1976,50204.14,4855.37,14762.17,Marvel
398,Mark Holt,2/25/1983,70686.68,2650.51,33502.57,Ivy
399,Peggy Ponce,8/24/1987,40805.39,3773.29,49060.01,Ivy
400,Emily Shaw,6/12/1986,63679.81,2168.2,31709.04,Marvel
401,Darryl Ortiz,8/8/1975,67281.26,1329.66,44199.13,Marvel
402,Steven Ramos,12/2/1954,33627.65,2493.84,17126.07,John
403,Sandra Hopkins,12/31/1967,53562.3,1245.87,20940.74,Marvel
404,Angel Gross,3/16/1988,39409.03,4919.2,45407.49,Marvel
405,Stephanie Kirby,3/19/1986,34436.25,933.11,38086.47,Marvel
406,Christopher Randall,6/14/2000,99297.22,3151.45,49089.11,Ivy
407,Samuel Gonzalez,9/19/1959,52564.77,3319.09,38963.45,Currie
408,Christopher Gibson,9/7/1944,86691.21,2921.36,22977.27,Marvel
409,Kathryn Waters,1/27/1994,47824.85,3479.84,27022.33,Marvel
410,Andrew Hurst,4/21/1953,77705.19,1022.81,45125.26,Currie
411,Martin Hernandez,5/18/1943,83215.95,2997.58,28030.69,John
412,Gregory Richards,1/11/1951,71694.71,1792.46,13514.47,John
413,Richard Dean,8/20/1995,63010.33,4730.79,22345.37,Currie
414,Brandon Mueller,11/17/1950,58828.86,3929.32,26299.48,Ivy
415,Maria Hernandez,8/18/1989,54420.78,4876.32,5739.27,John
416,Samuel Doyle,6/8/1994,95067.04,669,37444.37,John
417,Sarah Roy,8/1/1963,88143.36,1783.1,6358.34,John
418,Richard Rowland,5/2/1959,97551.88,1379.4,20840.97,Marvel
419,Ruth Pierce,7/14/1966,38700.81,550.2,40426.5,Marvel
420,Nicole Wright,12/18/1978,81160.72,1590.47,23910.95,John
421,Ronald Conway,2/22/1969,95683.83,3554.49,42258.76,Marvel
422,Brooke Johnson,11/6/1978,42686.31,1539.9,17752.18,Marvel
423,Monique Jones,8/19/1965,34654.74,2790.52,47924.18,John
424,Timothy Burns,3/3/1965,81878.45,4495.18,11263.95,Marvel
425,Stacey Day,9/9/1968,70213.12,3621.91,2874.94,Ivy
426,Victor Williams,1/24/1969,88928.01,2275.83,43748.9,Currie
427,Shawn Fields,5/29/1947,39784.07,2176.11,37857.93,Currie
428,George Kelly,1/26/1997,85668.71,2550.81,12367.21,Currie
429,Cindy Donovan,10/21/1966,44113.91,1296.69,49252.34,Ivy
430,Kimberly Warner,5/7/1952,41455.92,3353,25611.73,Marvel
431,Jeffrey Pearson,7/15/1966,41498.61,2138.69,47602.21,Currie
432,Jeanette Stone,10/7/1958,87020.23,4335.64,25746.41,John
433,Michael Martinez,5/31/1950,76563.81,3904.49,24121.85,Marvel
434,Jillian Harris,11/30/1950,66614.58,3247.31,23007.79,John
435,Michael West,2/20/1969,55118.13,2138.91,17408.89,Currie
436,Mark Padilla,12/12/1993,91404.04,1444.69,27151.37,Currie
437,Heidi Vance,3/13/1980,57471.16,3992.68,23175.18,John
438,Daniel Meadows,11/24/2005,87161.96,2688.84,2800.6,Currie
439,Jessica Moreno,2/15/1959,60739.44,1511.38,13761.33,John
440,Danielle Jordan,6/9/1950,56386.11,1378.29,11443.02,Currie
441,David Rowland,7/22/1997,62387.58,1244.3,43504.34,Currie
442,Brandy Kelly,10/12/1967,51096.45,3997.23,30344.63,John
443,Patricia Saunders,5/15/1985,82332.66,1530.44,38420.47,John
444,Angela Tate,10/7/1955,65190.43,2869.89,47884.48,Marvel
445,Jesus Hill,7/21/1991,46254.89,2531.96,32557.92,Marvel
446,Roger Odonnell,8/9/1972,92970.22,3108.25,49147.89,John
447,Dwayne Rodriguez,9/10/2005,56872.39,4447.2,16276.44,John
448,Susan Williamson,5/27/1950,68048.7,4404.86,10127.09,Currie
449,Ronald Collins,3/6/1978,93453.05,2529.84,20762.18,Marvel
450,Melissa Coleman,7/3/1961,73696.66,569.15,24069.17,Currie
451,Rodney Lewis,1/1/1958,38182.86,2419,44872.72,Marvel
452,Taylor Hurley,5/26/1952,95788.25,3227.87,28437.08,Currie
453,Michael Reed,6/19/1965,73939.56,3009.94,15316.87,Marvel
454,Natasha Wells,2/13/1988,53443.39,3431.01,37389.08,Currie
455,Robert Ross,9/9/1998,39749.05,1193.34,25785.76,John
456,Randy Castillo,4/22/1996,85581.76,3409.41,8944.47,John
457,Joshua Finley,7/25/1944,73405.09,1321.93,29264.17,John
458,Gary Howe,5/29/1974,67342.28,3877.36,45658.33,Marvel
459,David Bailey,12/4/1992,92572.48,2025.89,42288.51,Marvel
460,Lori Logan,9/19/1960,85201.8,3694.53,29753.69,Ivy
461,Kyle Anthony,6/7/1961,40617.24,715.4,19477.08,Ivy
462,Clifford Rodriguez,11/6/1983,51820.54,2335.37,5261.96,John
463,Edward Garcia Jr.,11/30/1974,47394.24,3672.66,24012.8,Marvel
464,Emily Jackson,10/13/1963,82076.24,1520.92,37851.89,John
465,Joyce Green,11/10/1955,32347.27,4078.79,18653.41,Marvel
466,Sarah Andrews,11/19/1967,69892.28,3338.51,12536.89,Currie
467,Shawn Johnson,7/31/1943,83372.11,3144.03,46637.61,John
468,Amanda Mitchell,6/17/1983,91373.59,2090.97,41256.23,Ivy
469,Gabriela Thomas,12/27/1953,53945.72,2671.03,32275.51,Currie
470,Jaclyn Webb,7/4/2005,87488.01,3188.07,7702.38,Marvel
471,Terry Garcia,5/1/1978,37744.22,2626.08,8100.53,Currie
472,Kyle Clark,5/23/1991,89251.66,3642.41,6057.76,Ivy
473,Savannah Ingram,9/30/1961,38924.21,2451.64,31198.54,Ivy
474,Joseph Rivera,10/28/1995,57810.11,1410.23,6662.58,John
475,Stacy Jackson,11/14/1994,85810.68,1462.7,42288.73,John
476,Taylor Reed,11/25/2003,40494.22,526.12,49655.29,Currie
477,Lori Henry,9/15/2005,46047.6,1854.31,18951.06,John
478,Ethan Mendez,8/6/1999,80557.68,3870.13,23229.82,Ivy
479,Renee Cherry,3/29/1964,80402.56,4073.73,35871.69,Ivy
480,Timothy Rosario,1/10/1950,74880.33,1411.1,46920.5,Marvel
481,Richard Martin,2/4/1985,78576.39,4815.7,44810.59,Ivy
482,Kristopher Solis,6/30/1984,67990.71,2760.81,3822,Currie
483,Kathy Miller,11/25/1964,47625.93,4626.4,9284.52,John
484,Ryan Mahoney,7/29/1955,54198.72,3680.44,37975.26,John
485,Andrew Wilson,3/8/1993,42711.84,3750.95,34755.76,Marvel
486,Jacob Mclaughlin,8/23/1956,93591.54,882.7,7527.71,Ivy
487,Patricia Baker,8/23/1994,70837.43,1489.96,25601.16,Currie
488,Javier Torres MD,10/29/1957,58059.6,539.67,39259.92,Ivy
489,Haley Jones,12/14/1962,62340.41,3722.57,11720.25,Ivy
490,Joshua Young,10/8/1978,96309.83,2049.97,43693.09,Currie
491,Jamie Martinez,1/28/1969,40734.6,4039.94,3595.62,Currie
492,Jon Moore,9/22/1975,71036.09,2025.21,39327.56,Marvel
493,Johnny Clark,9/2/1994,65412.21,4187,31175.13,Currie
494,Michael Garcia,5/21/1988,72801.8,1088.14,16444.77,Ivy
495,Martin Baker,12/30/1981,31267.71,1280.18,36325.69,Marvel
496,Douglas Schmidt,2/9/1983,91048.67,2033.94,39335.92,Marvel
497,Jacqueline Spencer,5/28/1996,95248.28,2338.19,46761.05,John
498,Brian Cordova,6/30/1993,69559.32,2069.16,19020.96,Ivy
499,Matthew Lee,8/26/2000,78765.56,3936.41,34614.82,Currie
500,Melissa Caldwell,3/1/1994,94574.96,936.28,30528.2,John
501,Sharon Evans,7/16/2001,79506.7,2080.48,26735.1,Marvel
502,Larry Larsen,1/23/1963,40677.73,4267.58,44630.41,Ivy
503,Ronald Lowe,5/9/1959,70340.19,800.59,1155.2,Currie
504,Brian Mcgee,8/2/1954,72470.05,4740.55,14823.47,Marvel
505,Joseph Ward,7/19/1963,59689.15,4938.43,27375.58,Marvel
506,Rodney Smith,8/5/1988,81551.1,898.56,9736.37,Ivy
507,Mark Smith,1/16/1961,95405.69,1810.73,45485.46,Marvel
508,Richard Mckee,10/26/2000,94789.8,2175.8,32732.16,Ivy
509,Molly Sanchez,1/10/1955,61558.76,3993.76,24416.27,Marvel
510,Heather Huynh,11/9/1995,37926.66,3181.67,40920.39,Currie
511,Lisa Warren,4/14/2005,98938.88,3399.65,23093.42,Ivy
512,Eric Johnson,10/23/1996,88722.87,3908.79,28374,Currie
513,Garrett Murphy,3/2/1945,38726.39,1030.91,1134.8,Marvel
514,Donald Greer,6/9/1995,94458.93,4249.44,18919.33,Currie
515,Christina Rogers,3/7/1955,90892.75,3675.29,7800.73,Marvel
516,Nicole Chavez,8/5/1946,66318.66,3098.04,34794.75,Ivy
517,Elizabeth Hernandez,3/24/1981,71389.28,4503.81,24472.32,John
518,Felicia White,4/18/1996,57930.19,3651.38,15786.12,Currie
519,Steven Trujillo,5/1/1954,33833.31,1407.65,23923.78,Marvel
520,Zachary Bell,6/24/1988,53463.81,2433.85,11271.86,Ivy
521,Gerald Hernandez,4/17/1991,86199.74,2723.19,46329.24,Currie
522,Craig Gonzalez,1/12/1980,30324.24,748.48,3644.66,Marvel
523,Anthony Galvan,8/18/1995,53344.94,4795.87,43405.43,John
524,Tina Swanson,1/17/1960,57871.81,1078.6,26056.58,Ivy
525,Dr. Juan Salazar,3/10/1989,67617.69,3638.58,31328.38,Ivy
526,Natasha Byrd,3/21/1948,94389.89,2778.04,15827.68,Currie
527,Kim Savage,2/29/1984,54244.22,615.35,48368.18,Marvel
528,Alexander Andrews,10/3/2002,54286.72,4661.36,14810.7,Marvel
529,Michael Vasquez,5/21/1946,81625.09,4333.27,29855.02,Marvel
530,Charles Rodriguez,7/7/1945,61655.26,2859.16,49677.42,Ivy
531,Anthony Miller,5/20/1984,45722.34,1530.24,44173.63,Currie
532,Caitlin Ross,1/3/1979,61670.77,1047.3,27280.16,John
533,Marissa Spencer,2/11/1965,39859.99,2135.27,49528.35,Ivy
534,Leslie Taylor,1/25/1950,42347.09,1649.43,35367.12,Ivy
535,Mary Lozano,12/5/1979,64885.74,2780.11,11226.32,Marvel
536,Matthew Waters,12/10/1957,59324.78,4848.84,20874.21,Currie
537,Jesse Garza,2/11/1951,94039.21,3087.29,17390.17,Marvel
538,Robert Clark,2/7/2004,55367.57,4504.69,17856.67,Marvel
539,Bonnie Roberts,5/8/1971,70641.18,3428.95,38262.37,John
540,Sara Foster,11/6/1945,74258.5,2638.61,29628.88,Currie
541,Stephanie Fisher,1/15/1989,30916.61,4345.73,2866.54,Ivy
542,Michael Williams,1/23/1993,76447.62,2621.16,43994.98,Ivy
543,Morgan Cox,5/6/2005,42462.52,4408.83,15543.01,Ivy
544,Dr. Joseph Phillips,9/6/1946,97274.92,1812.1,49856.67,Currie
545,David Palmer,12/26/1958,40406.39,1079.66,47755.35,Ivy
546,Jordan Bass,1/26/1974,59023.69,4348.92,47086.01,Currie
547,Mark Brown,1/12/1982,35974.48,3143.37,40745.25,Currie
548,Lynn Kelly,5/16/1987,99781.2,4500.92,11810.05,John
549,David Lopez,5/25/1959,65153.65,4720.22,27099,Ivy
550,Laura Adams,11/22/2002,71676.95,741.33,11990.83,John
551,Jeremy Rivera,3/3/1967,34695.35,2754.36,13724.1,John
552,William Garza,6/12/1993,82497.23,2187.34,30936.64,Marvel
553,Raymond Torres,3/14/1990,44693.39,3316.36,3000.84,Ivy
554,Michael Martinez,10/26/1984,92863.8,4071.16,48503.47,Currie
555,Regina Bautista,12/28/1947,44359.77,1762.66,46014.99,Marvel
556,Kevin Morrison,3/10/1950,43348.14,3005.59,19657.61,Marvel
557,Jasmine Wilson,2/3/1963,32558.48,3689.28,26255.7,John
558,Mr. Jacob Meza,7/23/1997,63044.69,1104.94,23839.85,Ivy
559,Lisa Perez,1/27/1971,69538.88,4163.3,44227.79,Ivy
560,Eric Palmer,11/15/1964,34599.6,3227.49,34741.49,John
561,Tiffany Jones,3/14/1998,84286.93,4772.92,14627.45,Currie
562,Destiny Pineda,1/27/2004,61730.22,2027.88,22895.22,Ivy
563,Robin White,3/10/1949,66707.32,986.66,22019.33,Ivy
564,Wendy Turner,12/13/1979,60853.39,2779.26,48007.42,Ivy
565,Jessica Hart,3/22/1968,58053.41,886.15,9590.23,John
566,Michelle Johnson,3/18/1976,69174.82,4862.87,5389.24,John
567,Heather Mills,6/13/1986,40866.82,674.08,44150.32,Ivy
568,Timothy Zimmerman,6/2/1986,42734.97,3890.77,44937.61,Marvel
569,Clayton Brown,4/10/1961,90324.99,2862.96,43715.22,Marvel
570,Colin Mcmahon,5/8/1983,96228.08,2158.79,26037.87,Ivy
571,Kimberly Hernandez,3/7/1956,56131.65,796.29,33327.48,Ivy
572,Brittney Smith,11/25/2003,48952.13,3299.75,28604.79,Marvel
573,Cameron Roach,10/21/1949,75079.97,3133.49,4402.94,John
574,Leslie Johns,12/22/1976,58611.39,1763.97,30195.91,John
575,Alexander Brown,9/3/1959,31777.04,4596,1667.09,Currie
576,Robert Campbell,1/18/1964,40930.68,1868.5,16924.38,Marvel
577,Amber Green,6/1/1943,80118.06,2523.76,46682.34,Ivy
578,Amber Bell,10/16/1999,76124.68,2946.93,15898.22,Marvel
579,Mark Flores,7/6/1987,31896.72,951.04,47051.51,Ivy
580,Joseph Harmon,2/17/1996,45538.05,4694.73,13256.56,Currie
581,Mallory Hernandez,8/27/1969,46175.24,2185.41,16413.55,Currie
582,Robert King,9/4/1998,77032.49,863.51,31791.97,John
583,Heather Munoz,4/27/1972,31379.74,2242.81,38319.72,Ivy
584,Jeffrey Gregory,2/21/1978,37287.6,3200.91,25568,Marvel
585,Savannah Williamson,7/19/1986,85994.13,2811.44,44223.67,John
586,Sabrina Cooper,8/7/1944,42498.13,3625.44,2971.78,Ivy
587,Kenneth Gonzalez,4/27/1994,75692.23,749.68,46187.55,Ivy
588,Crystal White,6/21/1990,46672.79,1780.43,10619.08,Ivy
589,Matthew Davis,9/26/1943,36960.9,4186.54,44327.7,Ivy
590,Philip Nicholson,5/22/1960,47022.05,859.52,20642.3,Ivy
591,Lori Thomas,12/16/1968,80558.69,4349.69,41805.1,Marvel
592,Joseph Johnson,4/23/1953,89898.75,913.53,33911.61,Marvel
593,Teresa Smith,11/7/1970,88115.39,4255.04,9621.14,Marvel
594,April Hurley,6/12/1973,57802.85,2123.55,45984.33,Ivy
595,Lisa Miller,7/14/1975,76765.96,3254.94,13030.35,Ivy
596,Amanda Perez,4/13/1977,44348.9,1187.99,12962.87,Ivy
597,Mary Norton,3/30/1948,50520.34,797.76,40894.77,John
598,Douglas Willis,5/16/1982,92743.51,1471.72,6187.79,Marvel
599,Taylor Watson,7/19/1963,30910.13,1075.34,11879.76,Currie
600,Shawn Sanders,5/22/1943,35985.6,1905.83,25680.2,John
601,Vanessa Thompson,11/8/1953,44552.04,2814.72,41693.37,Currie
602,Lisa Sherman,9/16/1978,31857.25,3149.42,8226.71,Currie
603,Edwin Rocha,3/2/1990,42700.48,4054.41,27835.74,Ivy
604,David Durham,9/5/1979,70812.91,3453.08,35850.79,Currie
605,Scott Barrett,5/12/1968,59499.72,3239.41,43169.17,Currie
606,Victoria May,10/15/1959,92487.02,2353.02,46842.71,Currie
607,Chad Walters,11/24/1981,87221.05,2632.14,39447.36,Currie
608,Brian Robertson,1/21/1945,53927.21,2365.34,32988.59,Currie
609,David Weaver,5/20/1992,48159.64,4289.75,22247.38,Marvel
610,Wanda Ortiz,11/5/1984,56578.47,1535,6493.4,Currie
611,Lisa Frye,9/7/1966,71320.65,525.74,35777.12,Ivy
612,Randall Elliott MD,1/22/1991,48764.45,3430.94,49644.13,Marvel
613,Lacey Tucker,4/10/1962,73690.42,1411.08,37101.27,John
614,Michelle Black,3/1/1995,58658.82,4505.52,1818.84,Currie
615,Shelby Richardson,11/22/1981,68643.3,4365.71,25316.74,John
616,Jeffrey Summers,7/23/1956,60528.86,845.27,31117.68,Ivy
617,William Chavez,8/5/1993,50612.6,978.75,34794.04,John
618,Casey Smith,9/16/1960,96391.73,2728.27,36266.57,Marvel
619,Paul Walker,3/17/1963,83452.41,3241.5,28347.31,Currie
620,Christopher Jones,4/30/1987,39807.92,1737.09,11944.66,John
621,Ross Andrews,11/19/1998,90792.76,3725.59,47167.83,John
622,Kristin Ross,2/10/1944,64120.18,3177.12,35136.66,Ivy
623,Annette Fuller,5/2/1977,92618.66,1961.71,12605.16,Marvel
624,Betty Williams,1/24/1989,85989.87,614.17,16793.77,Ivy
625,Jamie Morgan,10/1/1976,59764.95,3875.68,46174.46,Currie
626,Roberto Thomas,9/16/1945,31572.85,1466.39,44486.77,John
627,Derrick Patterson,9/18/1954,48807.42,4255.13,20852.18,Marvel
628,David Silva,10/29/1955,67914.4,2391.31,2877.05,John
629,Paul Hernandez,3/3/1958,74343.48,3096.85,3376.37,John
630,Brooke Robinson,3/3/1998,48052.14,4428.27,14912,Ivy
631,Angelica Long,5/18/1969,39754.93,4386.3,31826.99,Marvel
632,Johnny Moore,7/11/1987,88445.12,2171.84,29625.54,Ivy
633,Larry Lyons IV,10/14/1964,98908.15,1440,32057.56,Ivy
634,Whitney Miranda,9/7/1981,66798.31,3988.16,36146.87,Ivy
635,Lee Castro,12/9/2002,42017.55,2448.86,1932.58,Marvel
636,Laura Cook,2/3/1991,49061.51,1364.19,6149.19,Ivy
637,Kimberly Wilson,3/19/1956,31287.35,4569.91,18614.69,Marvel
638,Randy Miller,9/21/1945,94000.92,1391.47,8588.14,Marvel
639,John Taylor,12/17/1945,38242.58,616.13,4690.68,Currie
640,Michael Anderson,9/10/2004,70356.15,591.26,32407.26,Ivy
641,Richard Johnson,6/7/1989,49183.87,3300.42,40951.49,Currie
642,Jose Carrillo,6/14/1954,68792.46,3477.54,37878.71,John
643,Erik Smith,4/4/1966,75599.43,1899.69,41034.95,Ivy
644,Brent Bryant,6/23/1955,88081.93,1940.05,33626.97,Marvel
645,Bruce Gonzalez,6/2/1977,44449.49,2027.72,37031.92,John
646,John Brown,9/7/1965,30769.71,3560.71,14317.16,John
647,Karen Nixon,3/2/1992,39581.99,761.6,49657.39,John
648,Savannah Abbott,11/14/1962,93001.3,4681.02,9975.12,Currie
649,Pamela Franklin,4/24/1987,91172.31,1501.34,11510.2,Ivy
650,Donald Beasley,12/5/1975,71818.92,4998.53,15157.17,Ivy
651,Juan Lambert,2/10/1981,72036.18,1271.85,48791.29,Marvel
652,Michael Rodriguez,2/3/1959,76552.57,3971.96,49426.14,Marvel
653,Natalie Anderson,6/28/1951,42275.99,1505.36,39949.79,John
654,Michael Long,12/26/1962,94008.84,863.81,31823.82,Ivy
655,Diana Stone,4/2/1984,59313.94,4437.2,26483.07,Ivy
656,Alyssa Stokes,1/24/1986,56819.7,4364.38,48560.42,Ivy
657,John King,9/26/1970,66324.24,2316.07,35085.52,John
658,Laura Harrison,1/25/1975,33287.62,3660.78,47291.78,Ivy
659,Heather Lindsey,5/19/1961,41639.84,3006.8,16510.99,Ivy
660,Melissa Austin,2/19/1968,81662.35,4338.3,17354.96,Currie
661,James Galloway,10/3/1961,35795.91,1917.75,42881.51,Currie
662,Robert Hill,8/25/1964,72220.65,2856.53,8342.89,Marvel
663,James Perez,3/3/1966,47174.44,2684.18,47350.47,John
664,Andrew Crawford,11/5/2000,57250.69,2092.58,25866.24,Ivy
665,Jared Gardner,6/7/1965,50208.56,4511.55,46394.28,Marvel
666,Mr. Darryl Bell,11/3/1981,54897.09,1246.45,17502.85,John
667,Stanley Smith,7/12/1991,80333.21,1172.79,36081.99,Marvel
668,Richard Sullivan,2/23/1990,50798.52,3096.09,24660.88,John
669,Pamela Garcia,5/24/1998,69648.32,3458.72,31713.38,Ivy
670,Tammy Boyd,11/15/2001,63323.53,1375.79,25714.25,Ivy
671,Matthew Vargas,4/13/1952,76456.98,2258.23,48388.67,John
672,David Kirk,12/1/1986,95578.08,4759.54,34913.16,Marvel
673,Erika Robinson,1/15/1968,81280.05,1609.78,13314.63,Currie
674,Brian Walker,7/17/1985,45045.83,3507.62,45574.17,Ivy
675,Phillip Rios,7/4/2000,32182.82,3830.67,15407.46,Ivy
676,James Ward,9/11/1946,48358.48,2516.58,19208.65,John
677,Erik Davis,8/20/1955,71655.46,4718.87,6004.06,Currie
678,Lauren Miller,4/17/1965,33599.81,3814.96,45098.36,Currie
679,Courtney Price,10/16/1982,64745.64,2560.66,15019.49,Currie
680,Sarah Lopez,10/19/2002,71779,3062.01,13686.96,Currie
681,David Davidson,4/2/1985,53397.07,3616.76,46092.87,Currie
682,Brian Thomas,11/10/1961,83963.85,3164.86,40470.82,Ivy
683,Tara Sanders,2/23/1991,37461.88,4454.14,7912.87,Ivy
684,Kelli Morgan,1/29/1968,35259.64,2106,38696.9,Ivy
685,Tamara Smith,12/21/1982,80973.21,1849.49,45738.62,John
686,Donna Hill,3/26/1958,64684.39,1462.28,4847.05,John
687,Matthew Garrett,2/28/1982,78188.17,670.02,41435.53,Currie
688,Martha Williams,2/5/1953,60437.91,693.56,27823.58,Ivy
689,Cynthia Bowen,11/27/1952,47248.14,4415.25,33790.68,Marvel
690,Edward Stewart,4/14/1961,87337.16,3552.77,25149.86,Marvel
691,Jennifer Fisher,9/19/1985,85959.11,3472.4,35192.35,John
692,Robert Carter,10/13/1976,78628.75,3265.89,2670.8,Ivy
693,Karen Smith,8/3/1969,49050.16,4321.49,38372.63,Ivy
694,Eric Nelson,9/2/1964,71316.15,2661.2,2633.84,Marvel
695,Daniel Shaw,11/27/1958,55268.17,4416.85,23309.69,Currie
696,Olivia Calderon,6/19/1945,36410.75,2117.5,8397.28,Ivy
697,Amy Elliott,1/25/1979,94211.95,4670.18,41355.14,John
698,Shawn Conner MD,2/21/1973,39577.3,3643.96,16369.38,Currie
699,Megan Simmons,8/17/1974,96516.61,1657.3,23250.58,Currie
700,Sarah Williams,1/28/1977,61220.4,3038.38,22008.79,Marvel
701,Crystal Yang,9/21/1970,42959.31,2898.64,38852.6,Ivy
702,Eric Berry,1/7/1991,67933.07,1120.54,24576.07,Ivy
703,Felicia Davis,3/10/1961,91106.21,3160.59,39658.96,Currie
704,Ashley Adams,1/9/1979,81255.74,1916.54,4601.91,Currie
705,Patricia Williams,10/5/1997,86459.28,735.57,10388.1,Marvel
706,Linda Warner,12/30/1990,76114.84,4768.95,28025.18,Ivy
707,Tyler Powell,5/20/1970,78459.36,3386.71,47407.33,Ivy
708,Ricardo Robinson,12/1/1963,89443.7,4446.14,4663.13,Currie
709,Andrea Adams,12/29/1961,47476.76,3542.25,3111.13,Ivy
710,Jeffrey Sparks,10/11/1982,64259.75,2106.43,8670.98,Ivy
711,Jennifer Nelson,7/13/1956,45484.66,2807.1,32416.5,Marvel
712,Logan Hudson,9/7/1988,99136.76,3540.86,20550.65,John
713,Erin Flores,12/28/2003,96084.15,4821.14,41452.07,John
714,Cynthia Lambert,10/28/1957,32759.88,1641.51,4524.72,Currie
715,Todd Powell,7/13/1978,79390.26,4437.4,10624.29,Marvel
716,Joan Phillips,4/11/1989,94767.38,4658.35,15701.29,John
717,Jeremiah Rose,9/27/1979,42640.27,3516.87,31709.77,Ivy
718,Jamie Whitaker,12/23/1985,69756.17,4690.7,34573.46,Currie
719,Bryan Copeland,11/15/1952,94084.18,2290.45,7085.96,Ivy
720,Dawn Little,1/4/1991,32376.22,4788.57,47246.43,Currie
721,Andrew Richard,7/16/1982,78819.42,3662.52,17711.16,John
722,Patricia Villa,1/19/1992,50814.43,689.03,35945.27,Ivy
723,Natalie Sullivan,12/27/1998,94707.73,4580.93,26686.18,Currie
724,Christine Boone,7/28/1946,97974.08,2680.13,11915.15,Currie
725,Steven Suarez,4/27/2001,96098.65,2571.47,42465.19,John
726,Chase Morton,2/7/1955,63195,3049.1,41093.66,Marvel
727,Barbara Berry,3/10/1969,90342.99,1172.23,20407.52,Currie
728,Scott Rivera,10/27/1979,89118.46,2611.25,29841.77,Marvel
729,Christopher Wise,11/4/1986,52337.03,4240.07,13633.46,John
730,Brent Sullivan,11/26/1977,88024.08,569.67,34802.73,Marvel
731,William Logan DDS,2/28/1949,32590.53,1728.13,16142.31,John
732,Daniel Swanson,5/2/2002,71738.89,511.05,42359.86,Marvel
733,Gregory Marsh,10/17/1976,46100.62,2370.7,11651.87,Currie
734,Mr. James Brown,1/8/1960,38439.68,3777.42,1725.37,Currie
735,Sara Massey,8/28/1949,35386.72,4094.47,14156.89,Currie
736,Jason Morgan,5/23/1945,78740.21,4753.35,10361.57,Currie
737,Charles Murray,8/2/1999,53791.25,3238.27,25906.04,John
738,Luis Thomas,9/14/1999,80733.67,1645.82,10981.46,John
739,Whitney Clark,6/20/1983,34574.94,4658.67,38396.3,Currie
740,Monica Lewis,12/10/1987,52070.32,3988.92,12827.16,Ivy
741,Sherry Palmer,1/30/1969,67764.39,3084.93,35641.44,John
742,Mitchell Carson,2/13/1955,85350.62,3630.38,29345.08,Marvel
743,Tina Lee,5/9/2003,52312.68,4659.42,49326.24,Marvel
744,William White,1/29/1991,73812.4,3705.77,49995.15,John
745,Jacob Merritt,8/1/1947,92018.44,2157.69,43606.78,Ivy
746,Monique Ramirez,7/9/1996,73110.42,3708.63,38239.19,John
747,Erica Burke,5/14/1989,46307.16,681.25,19936.36,John
